"Rubenstein,Burstein Campus",Yes,College/University,454-458-460 Huntington Avenue,2115,81306,56.7,,,College/University,1926,277.5,3.4,4612029.9,0.218,0.782,0,27.6,,,,"402033000, 402032000, 402034000","2014, 2015, 2016, 2017, "
"46 Westland Ave - Forty-Six Westland Avenue, LLC",Yes,Multifamily Housing,46 Westland Avenue,2115,30565,2.1,100,,Multifamily Housing,1926,5.4,0.2,64550.3,0.921,0.079,0,6.1,,,,401516000,"2017, "
Museum of Fine Arts,Yes,Museum,465 Huntington Ave,2115,630000,281.7,,,Museum,1900,11825.2,18.8,177500729.3,0.418,0.582,0,40,,,,401796000,"2014, 2016, 2017, "
Beacon Towers Condominium,Yes,Multifamily Housing,479-483 Beacon St,2115,70000,72.1,66,,Multifamily Housing,1890,315,4.5,5050229.2,0.286,0.714,0,32.4,,Property square footage is estimated based on the total rentable space plus common areas.,,503644000,"2015, 2016, 2017, "
Kenmore Abbey,Yes,Multifamily Housing,488 Commonwealth Avenue,2115,155251,77.5,65,2016,"Multifamily Housing, Retail Store",1978,762.4,4.9,12031093.4,0.317,0.683,0,47,,,,503924000,"2015, 2016, 2017, "
Hemenway Apartments,Yes,Multifamily Housing,491 Huntington Ave,2115,70300,115.1,24,,Multifamily Housing,1900,483.8,6.9,8091424.1,0.206,0.794,0,85.2,,"Energy/Water usage + building characteristics cover three connected buildings: 491 Huntington Ave (6 Museum Rd): 0401797000497 Huntington Ave: 0401798000499 Huntington Ave: 0401799000",,401797000,"2015, 2016, 2017, "
Church Court Condominium,Yes,Multifamily Housing,492 Beacon Street,2115,60000,20.9,99,,Multifamily Housing,1900,106.5,1.8,1252169.7,0.987,0.013,0,23.8,,,,503692000,"2017, "
PHS-BWH-ServiCenter Garage,Yes,Mixed Use Property,"500 Brookline Avenue, or",2115,71806,248.2,,,"Medical Office, Parking",1970,1169.7,16.3,17818822.5,0.2,0,0.514,811.4,,"Combination Parking, Dr. Offices, and HVAC shops for main hospital.",,1000240000,"2014, 2015, 2016, 2017, "
504 Beacon,Yes,Multifamily Housing,504 Beacon Street,2115,19824,9.6,100,,Multifamily Housing,1900,33.8,0.8,395577,1,0,0,,,,,503693000,"2017, "
The Badminton and Tennis Club,Yes,Other - Entertainment/Public Assembly,52 Hemenway Street,2115,25000,,,,Other - Entertainment/Public Assembly,1937,  ,,  ,0,0,0,6.8,,,,401451000,"2017, "
Wentworth Institute of Technology,Yes,College/University,550 Huntington Ave.,2115,1355705,85.9,,,"College/University, Parking",1910,7447.9,5.5,116404838.3,0.336,0.664,0,18.6,,,,402024000 402025000 401826000 402037001 401810000 401833000 401832000 401831000 401830000 401815000 401814000 401812000 401811000 401816000 401817000 401819000 402044000 402045000 902907000 402031000 401822000,"2014, 2015, 2016, 2017, "
Engine 37,Municipal ,Fire Station,560 Huntington Ave,2115,15824,96.1,,,Fire Station,2000,89.4,5.7,1520658.4,0.176,0.824,0,,,,,402030000,"2016, 2017, "
Fire Alarm,Municipal ,Fire Station,59 Fenway,2115,13040,271.6,,,Fire Station,2000,237.6,18.2,3541947.5,0.432,0.568,0,,,,,504175006,"2016, 2017, "
Pizzi Family Trust,Yes,Other - Lodging/Residential,60 Fenway St,2115,33882,,,,Other - Lodging/Residential,1910,    ,,  ,0,0,0,,,,,401721000,"2017, "
The Park Drive Condominium,Yes,Multifamily Housing,63-69 Park Drive,2115,35000,70.6,86,,Multifamily Housing,1925,144.7,4.1,2469639,0.169,0.831,0,45.8,,Gross floor area was estimated using the total rentable area plus common areas.,,504253000,"2015, 2016, 2017, "
64-70 Burbank St. Apt: 64 Burbank St.,Yes,Multifamily Housing,64 Burbank St,2115,37136,48.7,96,,Multifamily Housing,1912,110.3,3,1808377.1,0.244,0.756,0,22,,Eversource confirmed only one service address for the property (64 Burbank Street) - and the request was placed accordingly for the whole building aggregated usage. The usage reported reflects the data that was provided directly by Eversource for the whole building. ,,401476000,"2017, "
Westland Ave Apartments,Yes,Multifamily Housing,65 Westland Ave,2115,114949,56,73,,Multifamily Housing,1900,407.8,3.5,6442370.4,0.315,0.685,0,34.2,,,,401512000,"2015, 2016, 2017, "
Charlesbank Apartments: 650 Huntington Avenue,Yes,Multifamily Housing,650 Huntington Avenue,2115,228052,100.9,42,,Multifamily Housing,2012,1348.9,5.9,22999642.8,0.171,0.829,0,44.8,,Parcel ID 1000015000 is associated with 650 Huntington in Tax Assessor Database but on CBL it is listed as Longwood Ave. ,,1000015000,"2015, 2016, 2017, "
"Buildings 1, 2, 3 & 4 (Rollup)",Yes,College/University,650-665-677 Huntington Ave,2115,534676,254.4,,,College/University,1960,10143.3,19,136000710.9,0.309,0.004,0.373,1224.8,,"This property is being submitted as a roll-up of 4 different buildings within this Parcel. Profile includes the following buildings with combined total energy and water consumption:665 Huntington Ave - Building #1665 Huntington Ave - Building #2650 Huntington Ave - Building #3677 Huntington Ave - Building #4 ",,401880000,"2016, 2017, "
660 Huntington Ave-collegeUniversity,Yes,College/University,660 Huntington Ave,2115,58315,0.3,,,College/University,2013,1.6,0,18800.7,1,0,0,12.1,,,,1000037000,"2017, "
"660 Huntington Ave, 52-collegeUniversity",Yes,College/University,"660 Huntington Ave, 52",2115,58315,43.2,,,College/University,2013,138.3,2.4,2516888.6,0.057,0.943,0,,,,,1000037000,"2017, "
662 Huntington Ave-collegeUniversity,Yes,College/University,662 Huntingtn Ave,2115,51729,145.8,,,College/University,1995,488,9.4,7544577,0.358,0.642,0,,,,,401844000,"2015, 2016, 2017, "
Davenport Commons B,Yes,College/University,696 Columbus Avenue,2115,76325,63.4,,,College/University,2001,306.8,4,4836096.5,0.32,0.681,0,34.5,,,,901335010,"2014, 2015, 2016, 2017, "
Shapiro Cardiovascular Center,Yes,Hospital (General Medical & Surgical),70 Francis Street,2115,865000,486.9,1,,Hospital (General Medical & Surgical),2008,7464.6,17.2,211788775.5,0.469,0,0.531,27,,"This account is now also services 400,000 SF laboratory building under construction.  EUI no longer accurate.  Began service to construction site in January 2015.  Estimate about 800,000 kWh per month going to the new building at this time.This electrical account is now also serving the occupied laboratory building next door.",,1000247010,"2015, 2016, 2017, "
Davenport Commons A,Yes,College/University,700 Columbus Avenue,2115,122719,60.7,,,College/University,2001,504.2,4.1,7449290.9,0.451,0.549,0,54.6,,,,901434010,"2014, 2015, 2016, 2017, "
Huntington Avenue: 706 Huntington Avenue,Yes,Multifamily Housing,706 Huntington Avenue,2115,35502,97.9,36,,Multifamily Housing,1987,203.4,5.7,3473987.4,0.168,0.832,0,42.5,,,,1000131000,"2017, "
On The Fens Condominium,Yes,Multifamily Housing,70-74 The Fenway,2115,17000,41.4,100,,Multifamily Housing,1981,42.2,2.5,704071.1,0.209,0.791,0,12740827.7,,,,401719000,"2014, 2015, 2016, 2017, "
Columbus Place,Yes,College/University,716 Columbus Avenue,2115,124192,94,,,College/University,1910,816.4,6.6,11675085,0.512,0.476,0,8.6,,,,901417000,"2014, 2015, 2016, 2017, "
PHS-BWH Main Campus,Yes,Hospital (General Medical & Surgical),75 Francis Street,2115,2138279,331.5,28,,Hospital (General Medical & Surgical),1910,48677,22.8,708888547.8,0.273,0,0.356,25.4,,,,401896000,"2014, 2015, 2016, 2017, "
Landmark Square,Yes,Multifamily Housing,75 Peterborough Street,2115,204157,69.8,88,,"Multifamily Housing, Parking",2000,842.4,4.1,14256952.1,0.185,0.815,0,42,,,,504311000,"2015, 2016, 2017, "
Warehouse,Yes,College/University,76 Atherton Street,2115,140197,46.1,,,College/University,1910,370.1,2.6,6469842.4,0.126,0.874,0,0.9,,,,1101222000,"2014, 2015, 2016, 2017, "
Westland Ave Apts: 76-78 Westland Ave,Yes,Multifamily Housing,76-78 Westland Ave,2115,56520,64.3,54,,Multifamily Housing,1900,231.6,4.1,3634413,0.45,0.55,0,30.9,,,,401507000,"2017, "
New Research Building (NRB),Yes,Laboratory,77 Avenue Louis Pasteur,2115,562781,335.4,,,"Laboratory, Parking",2003,14083.1,25,188756434.4,0.434,0.004,0.562,55,,"The Medical Area Total Energy Plant (MATEP) on Brookline Ave., Boston supplies Steam to the NRB. NSTAR provides electrical service. NRB building operates a 24/7 critical environment laboratory for scientfic research.  ",,401849000,"2014, 2015, 2016, 2017, "
LATIN,Municipal ,K-12 School,78 Louis Pasteur Ave.,2115,336545,68.8,60,,K-12 School,1922,1402.3,4.2,23140485.1,0.232,0.768,0,,,,,401846000,"2016, 2017, "
780 Columbus Avenue,Yes,College/University,780 Columbus Avenue,2115,40273,89.4,,,College/University,1912,240.6,6,3600911,0.424,0.576,0,44.9,,,,901364000,"2017, "
MEEI -Longwood,Yes,Ambulatory Surgical Center,800 Huntington Ave,2115,76300,205.9,,,Ambulatory Surgical Center,2012,1106.7,14.5,15708250.4,0.536,0.464,0,32.5,,,,1000894000,"2014, 2015, 2016, 2017, "
Peterborough Condo,Yes,Multifamily Housing,82 & 86 Jersey Street,2115,23803,520.3,1,,Multifamily Housing,1920,672.6,28.3,12385044.6,0.037,0.963,0,46.1,,,,504224000,"2017, "
Norway Housing: 87 Saint Stephen Street,Yes,Multifamily Housing,87 Saint Stephen Street,2115,39048,77.9,80,,Multifamily Housing,1978,180.5,4.6,3042407.5,0.192,0.808,0,41,,,,401665000,"2017, "
"Cahners,Cushing,kerr,Melvin Campus",Voluntary,College/University,90 The Fenway,2115,99293,95.9,,,College/University,1923,565.4,5.7,9520638,0.194,0.806,0,23.5,,,,"401708000, 401711000, 401712000, 401714000","2014, 2015, 2016, 2017, "
Parkside Tower,Yes,Multifamily Housing,91 Westland Avenue,2115,98021,19.9,100,,Multifamily Housing,1900,157.2,1.6,1946500.4,0.854,0.146,0,62.6,,,,401474000,"2016, 2017, "
921 Boylston St.,Yes,College/University,921 Boylston Street,2115,58390,80.8,,,College/University,1950,337,5.8,4719967.4,0.566,0.434,0,7.9,,,,503103000,"2016, 2017, "
Engine 33,Municipal ,Fire Station,941 Boylston St,2115,11580,48.7,,,Fire Station,2000,43,3.7,564366.7,0.711,0.289,0,13.5,,,,503064000,"2016, 2017, "
Norway Housing: 99-103 Norway Street,Yes,Multifamily Housing,99-103 Norway Street,2115,45570,72.7,70,,Multifamily Housing,1978,229.7,5,3310836.7,0.198,0.335,0,43.8,,,,401410000,"2015, 2016, 2017, "
McBride House/St Cecilia's: StC-108 Kilmarnock st,Yes,Multifamily Housing,StC-108 Kilmarnock st,2115,80731,96.9,65,,Multifamily Housing,1995,488.5,6.1,7820870.6,0.289,0.711,0,48.2,,,,504281010,"2015, 2016, 2017, "
702 Huntington Ave Pharm-collegeUniversity,Voluntary,College/University,702 Huntington Ave Pharm,02115-5924,347844,1.4,,,College/University,2013,31.1,0.1,493645.2,0.309,0.691,0,,,,,1000132000,"2017, "
One Appleton,Yes,Mixed Use Property,1 Appleton Street,2116,40000,53.8,94,,"Office, Restaurant",1900,143,3.6,2153865,0.411,0.589,0,19.8,,,,500693000,"2016, 2017, "
Trinity Place Condominium,Yes,Multifamily Housing,1 Huntington Ave.,2116,177636,131.2,1,,"Multifamily Housing, Other - Services, Parking, Restaurant",2001,1617.5,9.1,23303856.2,0.436,0.111,0.454,32,,"""Other - Services Use"" is the currently vacant health club.",,401053010,"2015, 2016, 2017, "
"The Westin Copley Place, Boston",Yes,Hotel,10 Huntington Avenue,2116,885000,,,,"Hotel, Parking, Restaurant, Swimming Pool",1982,  ,,  ,0,0,0,29.8,,"Data for the meters is from our in-house meter reads, not directly from invoices. This is to ensure accuracy and consistency as well as provide more detail.",,401067010,"2014, 2015, 2016, 2017, "
10 St. James Ave.,Yes,Office,10 St. James Avenue,2116,567714,68,81,"2016, 2011, 2009, 2008, 2007","Financial Office, Office, Other, Parking",2001,3296.5,5.8,38580609.4,1,0,0,12,,,,501152000,"2014, 2015, 2016, 2017, "
Tent City,Yes,Multifamily Housing,100 -128 Dartmouth Street (130),2116,327174,58.3,68,,"Multifamily Housing, Retail Store",1987,1334.9,4.1,19070423.9,0.522,0.478,0,36.7,,,,400600040,"2015, 2016, 2017, "
100 Arlington,Yes,Multifamily Housing,100 Arlington Street,2116,203204,57.5,21,,"Food Sales, Multifamily Housing",1926,885.4,4.4,11685975.1,0.603,0.159,0.237,17,,Parcel ID: 0500805000,,500805000,"2015, 2016, 2017, "
100 Clarendon Street Garage,Yes,Other,100 Clarendon Street,2116,843168,19.2,,,"Bank Branch, Medical Office, Office, Other",1969,1362.2,1.6,16147931,0.966,0.033,0,1.7,,"This entire property is a garage, with the exception of two retail tenants on Dartmouth Street (Eastern Bank and Harvard Vanguard Medical Associates). The garage office is staffed 24x7 and includes a small office for Avis Rental Car.",,401082001,"2014, 2015, 2016, 2017, "
Copley Place,Yes,Office,100 Huntington Avenue,2116,1232000,104,,,"Enclosed Mall, Office, Parking",1983,10816.7,8.8,128070381.3,0.97,0.03,0,24.7,,we provide chilled water to the Copley Westin Hotel and Copley Marriott Hotels . .  and electric and water consumption relates to those users NOT @ 100 HUntington Ave. ,,400600020,"2014, 2015, 2016, 2017, "
W Hotel & Residences Boston,Yes,Mixed Use Property,100 Stuart Street,2116,395858,68.6,74,,"Hotel, Multifamily Housing, Parking",2009,1993.8,5,27155104.2,0.436,0.096,0.468,31,,,,500075024,"2017, "
33787-Boston Copley Marriott,Yes,Hotel,110 Huntington Ave,2116,863000,80.9,67,,Hotel,1983,5316,6.2,69836391.8,0.56,0.071,0.369,30.6,,400985100,,400985100,"2015, 2016, 2017, "
116 Huntington,Yes,Office,116 Huntington Ave,2116,287141,55.8,86,"2016, 2015, 2010","Office, Parking, Restaurant",1990,1368.9,4.8,16020600.2,1,0,0,7.6,,,,401013010,"2015, 2016, 2017, "
The Colonnade Residences,Yes,Multifamily Housing,118 Huntington Avenue,2116,172000,131.1,,,"Multifamily Housing, Parking",2002,1492.8,8.7,22545757.7,0.405,0.595,0,25.3,,,,400905010,"2015, 2016, 2017, "
"12 Commonwealth Avenue, Boston, MA",Yes,Multifamily Housing,12 Commonwealth Avenue,2116,42860,83.4,84,,Multifamily Housing,1927,269,6.3,3573715.2,0.145,0.026,0,35.9,,,,0501221-000,"2015, 2016, 2017, "
Walker Building,Yes,College/University,120 Boylston St,2116,176296,79.7,,,College/University,1891,1097.9,6.2,14050928,0.617,0,0.384,,,,,500043011,"2014, 2015, 2016, 2017, "
120 Herald Street,Yes,Other,120 Herald Street,2116,115680,1.8,,,"Other, Parking",1967,17.8,0.2,208300.1,1,0,0,,,this is a parking structure only.  There is no building associated. No water meter.,,500515000,"2014, 2015, 2016, 2017, "
The Colonnade Hotel,Yes,Hotel,120 Huntington Avenue,2116,276439,107.8,70,,Hotel,1971,1920.4,6.9,29787716.4,0.351,0.649,0,66.9,,,,400905000,"2014, 2015, 2016, 2017, "
126 Newbury St,Yes,Retail Store,126 Newbury St,2116,49896,13.8,99,,Retail Store,1960,58.9,1.2,689424.9,1,0,0,5.6,,,,1320000,"2016, 2017, "
131 Dartmouth Street,Yes,Office,131 Dartmouth Street,2116,379000,91.7,,"2017, 2016","Data Center, Office, Parking, Restaurant",2003,2973.6,7.8,34802067.5,1,0,0,29.6,,"Water meters have abatement meters for irrigation and cooling tower. Square footage for Building and garage are best estimates.",,00574000 00572000,"2014, 2016, 2017, "
Clarendon,Yes,Multifamily Housing,135 Clarendon Street / 400 Stuart Street,2116,444893,52.3,,,"Food Sales, Multifamily Housing, Parking, Retail Store",2009,1655.1,3.7,23271366.6,0.557,0.443,0,12,,Parcel ID: 0401129218,,401129218,"2015, 2016, 2017, "
137 Newbury Street,Yes,Office,137 Newbury St.,2116,51150,85.1,60,,Office,1929,314,6.1,4355025.9,0.587,0.413,0,15.5,,,,501339000,"2014, 2015, 2016, 2017, "
The Fairmont Copley Plaza (Boston),Yes,Hotel,138 St. James Ave.,2116,334522,138.2,26,,Hotel,1985,3064.3,9.2,46231746.1,0.407,0.593,0,65.9,,,,401087000,"2014, 2015, 2016, 2017, "
140 Clarendon,Yes,Mixed Use Property,140 Clarendon Street,2116,146533,110,,,"Barracks, Fast Food Restaurant, Hotel, K-12 School, Office, Other, Other - Lodging/Residential, Other - Services, Performing Arts, Self-Storage Facility, Social/Meeting Hall",1930,1237,8.4,16116935.1,0.544,0,0.457,39.6,,"Energy Star score not created because largest portion of building is not 50% of the total, and is not a property type that can generate an energy star score. Building setup was left the way it was reported for this reason",,401085000,"2014, 2015, 2016, 2017, "
142 Berkeley Street,Yes,Mixed Use Property,140-144 Berkeley Street,2116,120000,110.4,84,,"Office, Personal Services (Health/Beauty, Dry Cleaning, etc.), Restaurant, Retail Store",1890,1033.8,8.6,13245871.1,0.342,0,0,19.5,,,,401146000,"2016, 2017, "
Piano Row,Yes,Residence Hall/Dormitory,144/150 Boylston St,2116,199874,133.7,14,,Residence Hall/Dormitory,2006,1990.5,10,26713522.3,0.43,0.006,0.565,27.6,,,,500031000,"2014, 2015, 2016, 2017, "
Emmanuel Church,Yes,Worship Facility,15 Newbury Street,2116,43779,54.2,42,,Worship Facility,1861,165.7,3.8,2373093.6,0.18,0,0.82,16.1,,,,501198000,"2016, 2017, "
SNOWDEN,Municipal ,K-12 School,150 Newbury St.,2116,36400,49.1,85,,K-12 School,1885,125,3.4,1785873.3,0.523,0.477,0,,,,,501412000,"2016, 2017, "
ABRAHAM LINCOLN,Municipal ,K-12 School,152 Arlington St.,2116,80364,52.4,95,,K-12 School,1911,246.7,3.1,4207254.7,0.171,0.829,0,,,,,500746000,"2016, 2017, "
New England Law/Boston,Yes,Other - Education,154 Stuart St.,2116,65000,84.5,,,Other - Education,1879,415.7,6.4,5493920.8,0.697,0.303,0,1,,,,302615000,"2015, 2016, 2017, "
Liberty Mutual Tower,Voluntary,Office,157 Berkeley Street,2116,757241,77.8,89,"2017, 2016, 2015","Office, Parking, Restaurant",2013,4213,5.6,58880477.6,0.57,0.43,0,15.1,,,,0501149000 0501150000 0501148000,"2015, 2016, 2017, "
The Vendome,Yes,Multifamily Housing,160 Commonwealth Ave.,2116,98982,76.4,2,,Multifamily Housing,1871,577.6,5.8,7562676.9,0.72,0.28,0,33,,,,501383000,"2017, "
162 Boylston St,Yes,Office,162 Boylston Street,2116,52191,45.3,,,"Office, Retail Store",1899,180.4,3.5,2364744.5,0.217,0.017,0,4.3,,The heat is historically shut off in the beginning of April for the warmer months.,,500027000,"2016, 2017, "
175 Berkeley St. (0001),Yes,Office,175 Berkeley St.,2116,522349,74.1,88,"2016, 2015, 2011, 2010, 2009, 2008","Office, Parking, Restaurant",1958,2833.4,5.4,38705477.8,0.621,0.379,0,9.2,,"6/2013 - New Conference Center Addition opens.9/2013 - Major Bldg Renovation Project Underway.  Floors 3-10 (half of 9th Fl) are completely vacant.9/2015 - Reoccupancy of 47,026 SF 1st Floor Renovation",,0501153000 0501155000,"2014, 2015, 2016, 2017, "
